R package version: 0.0-43
Summary type: median
Test type: wilcoxon
x-axis treatment: 20
x-axis medium: SDM_rhl_CNGT
x-axis screen ID: cSGA
x-axis screen name: cSGA
x-axis libraries: Boone Standard SDL
x-axis client: MS
x-axis user: SGA
x-axis date: 2009
x-axis PI: DAL
x-axis condition: 
x-axis inoculation type: DIL
x-axis fitness definition: AUC
y-axis treatment: 20
y-axis medium: SDM_rhl_CNGHT
y-axis screen ID: bir1-17
y-axis screen name: bir1-17
y-axis libraries: 
y-axis client: MS
y-axis user: AC
y-axis date: 2010
y-axis PI: DAL
y-axis condition: 
y-axis inoculation type: DIL
y-axis fitness definition: AUC
#########################################################
ORF	Gene	P	Q	GIS	QueryFitnessSummary	ControlFitnessSummary	QuerySE	ControlSE	QueryCount	ControlCount	TestType	Type
YMR063W	RIM9	0.0040404	0.0698413	-537326	739162	1412240	46057.6	74683.7	4	8	wilcoxon	E
YDR305C	HNT2	0.0040404	0.0698413	-536062	1167440	1871840	78181	108789	4	8	wilcoxon	E
YOL119C	MCH4	0.0040404	0.0698413	-535069	1191110	1821930	147242	56348.9	4	8	wilcoxon	E
YPR023C	EAF3	0.0040404	0.0698413	-532254	870692	1582090	62423.2	26931.4	4	8	wilcoxon	E
YIL006W	YIA6	0.00808081	0.105624	-531201	931593	1639290	120068	82887.9	4	8	wilcoxon	E
YLR059C	REX2	0.0040404	0.0698413	-530653	811140	1533710	67769.5	41418.3	4	8	wilcoxon	E
YBR150C	TBS1	0.0161616	0.159544	-529989	1071210	1785750	101732	103533	4	8	wilcoxon	E
YER153C	PET122	0.0040404	0.0698413	-526159	437067	1082870	25691	63455.5	4	8	wilcoxon	E
YBR199W	KTR4	0.0484848	0.273413	-523284	1279670	1902230	121909	168894	4	8	wilcoxon	E
YKL208W	CBT1	0.0040404	0.0698413	-521786	654829	1356060	56106.6	62640.4	4	8	wilcoxon	E
YOL004W	SIN3	0.0040404	0.0698413	-521015	10306.9	597083	5497.4	30995.8	4	8	wilcoxon	E
YBR084W	MIS1	0.0282828	0.213889	-516375	761516	1502680	127132	82827.3	4	8	wilcoxon	E
YDR254W	CHL4	0.0040404	0.0698413	-515800	1044070	1737570	60030.8	41360.7	4	8	wilcoxon	E
YMR115W	FMP24	0.00808081	0.105624	-514098	484835	1116510	68015.2	102895	4	8	wilcoxon	E
YNL333W	SNZ2	0.0282828	0.213889	-512378	1200110	1863030	71162.5	116139	4	8	wilcoxon	E
YDR493W	MZM1	0.0040404	0.0698413	-508842	941133	1697260	41807.7	90189.3	4	8	wilcoxon	E
YGR028W	MSP1	0.0161616	0.159544	-508546	1155280	1824910	125533	100614	4	8	wilcoxon	E
YDL076C	RXT3	0.0282828	0.213889	-505583	1052320	1769200	61327.8	100568	4	8	wilcoxon	E
YPL088W	YPL088W	0.214141	0.528798	-504590	1010690	1770580	117465	153865	4	8	wilcoxon	E
YLR055C	SPT8	0.0040404	0.0698413	-503954	368302	973181	20880.1	59755.1	4	8	wilcoxon	E
YMR126C	DLT1	0.0282828	0.213889	-503171	853098	1535190	242307	175821	4	8	wilcoxon	E
YDR162C	NBP2	0.0727273	0.332255	-497193	775717	1535770	86989.7	150652	4	8	wilcoxon	E
YBR222C	PCS60	0.0040404	0.0698413	-496876	1174340	1829750	80982.4	99606	4	8	wilcoxon	E
YGR022C	YGR022C	0.214141	0.528798	-493118	1003660	1714970	267018	76900.4	4	8	wilcoxon	E
YBR197C	YBR197C	0.0040404	0.0698413	-493094	1070120	1657810	72015	91979.1	4	8	wilcoxon	E
YKR029C	SET3	0.0161616	0.159544	-492736	260618	906759	65189.3	147507	4	8	wilcoxon	E
YEL061C	CIN8	0.0282828	0.213889	-491138	234678	894537	127324	102079	4	8	wilcoxon	E
YDR392W	SPT3	0.0040404	0.0698413	-490136	98230.4	629111	18272.7	59070.4	4	8	wilcoxon	E
YGR132C	PHB1	0.0040404	0.0698413	-488914	778825	1424650	54453.1	112815	4	8	wilcoxon	E
YCL024W	KCC4	0.214141	0.528798	-486612	977055	1723090	288539	75770.4	4	8	wilcoxon	E
YOR017W	PET127	0.0040404	0.0698413	-484911	678423	1226200	48458	64648.1	4	8	wilcoxon	E
YGL063W	PUS2	0.0282828	0.213889	-482812	979757	1689730	132050	75502.9	4	8	wilcoxon	E
YBR277C	YBR277C	0.0727273	0.332255	-481958	1126880	1728610	186052	72976	4	8	wilcoxon	E
YPR155C	NCA2	0.214141	0.528798	-481423	1085330	1770820	79252.9	245884	4	8	wilcoxon	E
YNL162W	RPL42A	0.0040404	0.0698413	-478212	541518	1143350	37360.2	62596.8	4	8	wilcoxon	E
YNL089C	YNL089C	0.153535	0.460824	-474990	1056300	1782790	107772	174640	4	8	wilcoxon	E
YKR101W	SIR1	0.0727273	0.332255	-474188	731051	1412380	160135	88884.3	4	8	wilcoxon	E
YBR223C	TDP1	0.0040404	0.0698413	-472683	1108570	1822900	69802.4	64690.4	4	8	wilcoxon	E
YOL013W-A	YOL013W-A	0.153535	0.460824	-470669	805800	1410110	159110	152677	4	8	wilcoxon	E
YDL038C	YDL038C	0.0161616	0.159544	-467957	1204630	1899130	44913.2	81745.7	4	8	wilcoxon	E
YOR350C	MNE1	0.0040404	0.0698413	-466865	371318	950141	34549	88826.8	4	8	wilcoxon	E
YML041C	VPS71	0.0040404	0.0698413	-465583	403667	972189	6782.54	37673.6	4	8	wilcoxon	E
YCR102W-A	YCR102W-A	0.00808081	0.105624	-464302	946618	1631640	60322.4	100409	4	8	wilcoxon	E
YBR221C	PDB1	0.0282828	0.213889	-463638	796804	1416450	20462.6	118123	4	8	wilcoxon	E
YNL094W	APP1	0.00808081	0.105624	-463433	978073	1634820	69887.3	81416.8	4	8	wilcoxon	E
YJR133W	XPT1	0.00808081	0.105624	-452587	947326	1601010	113137	55524.4	4	8	wilcoxon	E
YKR034W	DAL80	0.0040404	0.0698413	-451693	980920	1550620	78811.3	45467.3	4	8	wilcoxon	E
