R package version: 0.0-43
Summary type: median
Test type: wilcoxon
x-axis treatment: 37
x-axis medium: SDM_rhl_CNGT
x-axis screen ID: cSGA
x-axis screen name: cSGA
x-axis libraries: Boone Standard SDL
x-axis client: MS
x-axis user: SGA
x-axis date: 2009
x-axis PI: DAL
x-axis condition: 
x-axis inoculation type: DIL
x-axis fitness definition: MDRMDP
y-axis treatment: 37
y-axis medium: SDM_rhl_CNGHT
y-axis screen ID: bir1-17
y-axis screen name: bir1-17
y-axis libraries: 
y-axis client: MS
y-axis user: AC
y-axis date: 2010
y-axis PI: DAL
y-axis condition: 
y-axis inoculation type: DIL
y-axis fitness definition: MDRMDP
#########################################################
ORF	Gene	P	Q	GIS	QueryFitnessSummary	ControlFitnessSummary	QuerySE	ControlSE	QueryCount	ControlCount	TestType	Type
YCR065W	HCM1	0.0040404	0.0182227	-36.064	25.6218	108.276	6.26097	1.88817	4	8	wilcoxon	E
YDR392W	SPT3	0.0040404	0.0182227	-35.6354	5.59167	74.4298	2.79701	4.50643	4	8	wilcoxon	E
YGL043W	DST1	0.00808081	0.0297326	-35.5543	4.0825	79.6062	3.51672	6.5387	4	8	wilcoxon	E
YOR135C	IRC14	0.0040404	0.0182227	-35.4138	27.6658	110.544	1.132	2.69186	4	8	wilcoxon	E
YEL061C	CIN8	0.0484848	0.105897	-35.2664	6.4265	84.8852	5.65871	11.5316	4	8	wilcoxon	E
YHR191C	CTF8	0.0040404	0.0182227	-35.1132	6.30429	75.779	4.73361	4.43491	4	8	wilcoxon	E
YJL187C	SWE1	0.0040404	0.0182227	-34.6086	24.013	106.813	3.40124	3.13658	4	8	wilcoxon	E
YKR019C	IRS4	0.0040404	0.0182227	-34.2465	17.038	93.852	5.11657	2.19657	4	8	wilcoxon	E
YAL020C	ATS1	0.0040404	0.0182227	-34.1917	21.8824	97.8206	3.80668	3.69658	4	8	wilcoxon	E
YIL153W	RRD1	0.0040404	0.0182227	-33.9724	10.1217	81.2963	4.70025	7.32085	4	8	wilcoxon	E
YGL042C	YGL042C	0.0040404	0.0182227	-33.8333	12.8268	86.3234	4.53661	3.49251	4	8	wilcoxon	E
YMR075C-A	YMR075C-A	0.0040404	0.0182227	-33.3242	24.458	100.223	2.38267	2.62363	4	8	wilcoxon	E
YOR069W	VPS5	0.0040404	0.0182227	-33.1504	11.3967	86.2017	1.99576	2.94776	4	8	wilcoxon	E
YER164W	CHD1	0.0040404	0.0182227	-33.1217	22.2563	98.7117	3.8127	5.70457	4	8	wilcoxon	E
YDR121W	DPB4	0.214141	0.32125	-32.8235	23.7941	105.16	12.0277	3.80871	4	8	wilcoxon	E
YJL168C	SET2	0.0040404	0.0182227	-32.5471	22.5493	98.4562	2.08517	4.01606	4	8	wilcoxon	E
YOR023C	AHC1	0.0040404	0.0182227	-32.3137	28.3704	108.197	4.3182	1.85551	4	8	wilcoxon	E
YBR009C	HHF1	0.0040404	0.0182227	-31.9248	20.6401	89.8881	2.11014	2.84553	4	8	wilcoxon	E
YOL018C	TLG2	0.0040404	0.0182227	-31.9185	12.3899	79.0991	4.3802	3.40747	4	8	wilcoxon	E
YOL001W	PHO80	0.0040404	0.0182227	-31.8973	10.926	80.2737	6.16064	3.95725	4	8	wilcoxon	E
YML090W	YML090W	0.0040404	0.0182227	-31.824	27.1153	107.046	1.22858	2.19645	4	8	wilcoxon	E
YPL184C	MRN1	0.0040404	0.0182227	-31.575	29.2246	105.783	4.49478	1.74603	4	8	wilcoxon	E
YOL050C	YOL050C	0.0040404	0.0182227	-31.5009	9.47058	70.2457	1.83938	5.03245	4	8	wilcoxon	E
YLR386W	VAC14	0.214141	0.32125	-31.1133	18.3771	87.4951	13.9503	1.49275	4	8	wilcoxon	E
YKL041W	VPS24	0.20194	0.32125	-31.0879	10.5163	74.9578	1.32849	13.1414	4	8	wilcoxon	E
YHL023C	NPR3	0.0040404	0.0182227	-30.828	23.1505	104.355	4.42044	5.01622	4	8	wilcoxon	E
YOR066W	MSA1	0.214141	0.32125	-30.4763	32.0192	111.775	11.363	1.51217	4	8	wilcoxon	E
YKR001C	VPS1	0.0484848	0.105897	-30.4559	4.25773	64.7371	1.23929	10.652	4	8	wilcoxon	E
YGL115W	SNF4	0.0040404	0.0182227	-30.3211	18.1455	102.437	7.6947	5.17949	4	8	wilcoxon	E
YLL039C	UBI4	0.0040404	0.0182227	-30.277	15.6194	82.4628	3.16847	2.43312	4	8	wilcoxon	E
YER007W	PAC2	0.0040404	0.0182227	-30.0332	30.5952	109.564	2.555	2.01859	4	8	wilcoxon	E
YGR270W	YTA7	0.00808081	0.0297326	-29.9203	10.5944	73.4822	4.8465	4.73131	4	8	wilcoxon	E
YCR082W	AHC2	0.0040404	0.0182227	-29.8524	30.419	106.392	1.91493	1.64139	4	8	wilcoxon	E
YAL019W	FUN30	0.109091	0.195846	-29.8467	29.292	109.143	8.45546	2.51611	4	8	wilcoxon	E
YIR023W	DAL81	0.20194	0.32125	-29.842	12.3893	76.44	0.897708	16.4238	4	8	wilcoxon	E
YDL226C	GCS1	0.0246028	0.0725071	-29.8414	0	57.8451	1.35728	9.91961	4	8	wilcoxon	E
YOR039W	CKB2	0.0325149	0.0828024	-29.5399	2.78496	58.4959	2.54875	8.79033	4	8	wilcoxon	E
YBR194W	AIM4	0.153535	0.253498	-29.1667	7.26423	68.5589	10.1421	5.21329	4	8	wilcoxon	E
YPL051W	ARL3	0.0040404	0.0182227	-29.0658	31.2696	107.288	1.94768	0.830583	4	8	wilcoxon	E
YBR231C	SWC5	0.00808081	0.0297326	-28.8635	8.28873	63.8841	6.61147	7.90428	4	8	wilcoxon	E
YGR084C	MRP13	0.0282828	0.0733034	-28.7444	11.2714	77.0042	7.26234	5.44314	4	8	wilcoxon	E
YGL153W	PEX14	0.0040404	0.0182227	-28.729	24.9204	98.4424	2.33595	3.50696	4	8	wilcoxon	E
YNL080C	EOS1	0.0282828	0.0733034	-28.6628	6.81039	67.7575	7.75061	8.63749	4	8	wilcoxon	E
YLR426W	TDA5	0.0040404	0.0182227	-28.662	31.2406	99.9973	5.41982	2.1074	4	8	wilcoxon	E
YMR058W	FET3	0.0040404	0.0182227	-28.6232	25.3565	95.4355	3.74455	3.39218	4	8	wilcoxon	E
YGL019W	CKB1	0.460606	0.582985	-28.6163	14.1755	77.5867	9.46679	10.2196	4	8	wilcoxon	E
YML013C-A	YML013C-A	0.00808081	0.0297326	-28.6135	16.1276	81.6384	4.61869	6.60792	4	8	wilcoxon	E
YNL119W	NCS2	0.0040404	0.0182227	-28.5241	25.2551	95.776	3.96099	4.6656	4	8	wilcoxon	E
YMR035W	IMP2	0.0040404	0.0182227	-28.51	24.3687	95.3097	1.45224	2.58433	4	8	wilcoxon	E
YGR229C	SMI1	0.0282828	0.0733034	-28.4107	10.5819	73.4703	8.06577	7.8793	4	8	wilcoxon	E
YOR132W	VPS17	0.0040404	0.0182227	-28.3987	23.1421	91.7895	3.63346	1.78923	4	8	wilcoxon	E
YPR164W	MMS1	0.0040404	0.0182227	-28.3005	6.06519	63.6562	4.82936	2.18451	4	8	wilcoxon	E
