R package version: 0.0-43
Summary type: mean
Test type: t-test
x-axis treatment: 37
x-axis medium: SDM_rhl_CNGT
x-axis screen ID: cSGA
x-axis screen name: cSGA
x-axis libraries: Boone Standard SDL
x-axis client: MS
x-axis user: SGA
x-axis date: 2009
x-axis PI: DAL
x-axis condition: 
x-axis inoculation type: DIL
x-axis fitness definition: K
y-axis treatment: 37
y-axis medium: SDM_rhl_CNGHT
y-axis screen ID: bir1-17
y-axis screen name: bir1-17
y-axis libraries: 
y-axis client: MS
y-axis user: AC
y-axis date: 2010
y-axis PI: DAL
y-axis condition: 
y-axis inoculation type: DIL
y-axis fitness definition: K
#########################################################
ORF	Gene	P	Q	GIS	QueryFitnessSummary	ControlFitnessSummary	QuerySE	ControlSE	QueryCount	ControlCount	TestType	Type
YKR095W	MLP1	2.52324e-06	7.74342e-05	-304568	117197	512404	4828.08	28950.9	4	8	t-test	E
YMR048W	CSM3	3.45319e-07	1.78345e-05	-303986	8338	379443	5555.71	23593	4	8	t-test	E
YDR477W	SNF1	4.40005e-05	0.000711317	-303871	16490	389207	1636.47	41343.8	4	8	t-test	E
YMR186W	HSC82	0.000550977	0.00490207	-302875	72629.8	456202	39739.3	43344.9	4	8	t-test	E
YDR155C	CPR1	0.000986942	0.00742397	-302591	198520	608801	40524.2	31827.9	4	8	t-test	E
YAL020C	ATS1	7.10878e-05	0.00101708	-301833	16645.2	386921	4809.19	44966.5	4	8	t-test	E
YMR135W-A	YMR135W-A	7.21827e-06	0.000166946	-301486	154821	554368	11538.2	36426.6	4	8	t-test	E
YOR136W	IDH2	0.0258278	0.086879	-301286	171854	574818	76338.2	21377.9	4	8	t-test	E
YER129W	SAK1	4.98764e-06	0.000127567	-300993	198976	607414	7555	32891.1	4	8	t-test	E
YER016W	BIM1	0.0251814	0.0854512	-298409	83083.4	463476	80421.1	85821	4	8	t-test	E
YLR426W	TDA5	1.94247e-06	6.21641e-05	-297867	48936.5	421333	18616	24637.5	4	8	t-test	E
YHL023C	NPR3	3.49661e-05	0.000604415	-297686	20871.3	387016	8767.78	41869.7	4	8	t-test	E
YMR075C-A	YMR075C-A	4.31167e-07	2.06402e-05	-297065	31209.2	398821	14081.3	26269.6	4	8	t-test	E
YDR090C	YDR090C	0.00290587	0.0169043	-296744	15369.8	379188	7805.95	81106.1	4	8	t-test	E
YOR209C	NPT1	7.3759e-05	0.00103904	-296508	48004.8	418549	29117.1	38459.2	4	8	t-test	E
YPL127C	HHO1	0.000466817	0.00433018	-296470	142685	533531	35761.4	30952.8	4	8	t-test	E
YGL221C	NIF3	0.00127761	0.0089533	-295047	156391	548453	21557.9	71845.6	4	8	t-test	E
YOL147C	PEX11	0.000123408	0.00152196	-294265	214441	618028	29913.7	29756.1	4	8	t-test	E
YMR138W	CIN4	1.22917e-07	8.6759e-06	-294206	197323	597160	11128.5	11457.9	4	8	t-test	E
YML034W	SRC1	5.55484e-05	0.000842643	-294074	121334	504681	26780.5	27552	4	8	t-test	E
YJL197W	UBP12	2.99395e-06	8.80513e-05	-294072	245267	655244	16760	32388	4	8	t-test	E
YOR220W	RCN2	6.79472e-05	0.000982615	-292218	171665	563573	28056.1	39620.7	4	8	t-test	E
YLR343W	GAS2	0.000211309	0.0023244	-290914	190615	585011	32765.7	34819.4	4	8	t-test	E
YBR129C	OPY1	7.06038e-05	0.00101703	-290774	149083	534383	28356.1	33103.4	4	8	t-test	E
YBR277C	YBR277C	2.32005e-07	1.36464e-05	-290673	60089.5	426142	6122.42	22311.5	4	8	t-test	E
YDR333C	RQC1	7.38947e-05	0.00103904	-290464	5868.46	360016	2478.43	42943	4	8	t-test	E
YJL168C	SET2	6.44368e-06	0.000154175	-288741	32299.7	390033	13552	35220.5	4	8	t-test	E
YKL214C	YRA2	0.00603164	0.0292265	-288730	201035	595017	56061.1	41788.1	4	8	t-test	E
YOR277C	YOR277C	1.26678e-07	8.79476e-06	-288151	169203	555641	11763.3	22530.8	4	8	t-test	E
YBL066C	SEF1	8.85426e-05	0.00118467	-288109	134763	513747	28341.8	41379.1	4	8	t-test	E
YOR024W	YOR024W	0.0143485	0.0550416	-288014	171583	558364	61885.2	23403.1	4	8	t-test	E
YCR034W	ELO2	0.00345688	0.0192124	-286393	121431	495467	41007.3	76675.6	4	8	t-test	E
YDR154C	YDR154C	6.94635e-07	2.84481e-05	-285637	164959	547429	13212	27101.1	4	8	t-test	E
YLR216C	CPR6	5.37558e-05	0.000832074	-285229	26456.4	378667	24372.9	22317.7	4	8	t-test	E
YAL019W	FUN30	0.0271921	0.0898272	-285162	113245	484025	78545.9	41843.7	4	8	t-test	E
YFL042C	YFL042C	2.99511e-05	0.000528511	-284916	161004	541750	8251.46	39235.1	4	8	t-test	E
YMR135C	GID8	2.84325e-06	8.53984e-05	-284601	145952	523080	9946.04	30770.9	4	8	t-test	E
YDR121W	DPB4	0.0702556	0.175328	-284501	123313	495455	106240	37514.1	4	8	t-test	E
YPR145W	ASN1	0.000477754	0.00439846	-284390	163110	543669	36415	38958	4	8	t-test	E
YGL211W	NCS6	3.28542e-08	3.16221e-06	-283851	73480	434122	4539.73	17003.9	4	8	t-test	E
YBR083W	TEC1	0.000149977	0.00177914	-283508	214057	604494	30754.1	38707.5	4	8	t-test	E
YOR265W	RBL2	7.40674e-05	0.00103904	-280439	135597	505443	26325.7	26203	4	8	t-test	E
YPR201W	ARR3	0.00185965	0.0121537	-280377	216320	603438	41056.4	28722.1	4	8	t-test	E
YOR246C	ENV9	0.00158884	0.010766	-279579	223381	611047	36447.1	20939.9	4	8	t-test	E
YLR361C	DCR2	0.000198565	0.00221717	-279553	146107	517136	31114.6	32715.1	4	8	t-test	E
YMR092C	AIP1	0.00946145	0.0410125	-279107	166987	541960	57768.5	34255.9	4	8	t-test	E
YER145C	FTR1	0.00198843	0.0126632	-278994	38188.3	385346	12399.4	71978.3	4	8	t-test	E
