R package version: 0.0-43
Summary type: mean
Test type: t-test
x-axis treatment: 20
x-axis medium: SDM_rhl_CNGT
x-axis screen ID: cSGA
x-axis screen name: cSGA
x-axis libraries: Boone Standard SDL
x-axis client: MS
x-axis user: SGA
x-axis date: 2009
x-axis PI: DAL
x-axis condition: 
x-axis inoculation type: DIL
x-axis fitness definition: AUC
y-axis treatment: 20
y-axis medium: SDM_rhl_CNGHT
y-axis screen ID: bir1-17
y-axis screen name: bir1-17
y-axis libraries: 
y-axis client: MS
y-axis user: AC
y-axis date: 2010
y-axis PI: DAL
y-axis condition: 
y-axis inoculation type: DIL
y-axis fitness definition: AUC
#########################################################
ORF	Gene	P	Q	GIS	QueryFitnessSummary	ControlFitnessSummary	QuerySE	ControlSE	QueryCount	ControlCount	TestType	Type
YDL001W	RMD1	0.0124561	0.145321	-477879	1065110	1731670	105033	123842	4	8	t-test	E
YER153C	PET122	2.7517e-05	0.00247946	-473583	442664	1028290	25691	63455.5	4	8	t-test	E
YHL041W	YHL041W	0.00108493	0.0330552	-472658	1034050	1690960	22173.1	102255	4	8	t-test	E
YEL061C	CIN8	0.022656	0.191628	-472609	253047	814394	127324	102079	4	8	t-test	E
YNL094W	APP1	0.00127374	0.036059	-472001	965061	1612800	69887.3	81416.8	4	8	t-test	E
YBR223C	TDP1	0.00121169	0.0353896	-470706	1122930	1788520	69802.4	64690.4	4	8	t-test	E
YOL119C	MCH4	0.0432575	0.259116	-469052	1192490	1864720	147242	56348.9	4	8	t-test	E
YCR102W-A	YCR102W-A	0.00148446	0.0397891	-467580	981512	1626300	60322.4	100409	4	8	t-test	E
YNL162W	RPL42A	3.95561e-05	0.00316076	-466577	538341	1127810	37360.2	62596.8	4	8	t-test	E
YGL063W	PUS2	0.0287957	0.215438	-464126	1019390	1664930	132050	75502.9	4	8	t-test	E
YPR046W	MCM16	0.00259671	0.0560033	-462815	977440	1616380	46097.3	116052	4	8	t-test	E
YML072C	TCB3	0.0115722	0.142053	-457659	1181540	1839660	102904	66712.8	4	8	t-test	E
YBR221C	PDB1	0.00316879	0.0648301	-457229	780996	1389640	20462.6	118123	4	8	t-test	E
YPL137C	GIP3	0.00148059	0.0397891	-454811	882064	1500360	65380.1	89593.6	4	8	t-test	E
YOL013W-A	YOL013W-A	0.0652819	0.320994	-453587	754546	1355870	159110	152677	4	8	t-test	E
YHL047C	ARN2	0.0401545	0.246997	-453451	1178390	1831400	143147	106130	4	8	t-test	E
YNL286W	CUS2	0.0553669	0.292861	-452884	1026140	1659890	158110	110520	4	8	t-test	E
YDR162C	NBP2	0.0179512	0.169124	-452172	830521	1439550	86989.7	150652	4	8	t-test	E
YJR133W	XPT1	0.0198975	0.179671	-451914	949019	1572250	113137	55524.4	4	8	t-test	E
YBR206W	YBR206W	0.0022013	0.0506659	-445214	1465690	2144590	30564.3	109062	4	8	t-test	E
YKR016W	MIC60	4.29145e-05	0.00328254	-443268	239966	766785	37072.1	58844.7	4	8	t-test	E
YDL076C	RXT3	0.00225363	0.0513124	-442083	1072480	1699780	61327.8	100568	4	8	t-test	E
YDL038C	YDL038C	0.000432819	0.0166635	-441049	1227890	1873030	44913.2	81745.7	4	8	t-test	E
YKR034W	DAL80	0.00511087	0.085891	-440532	963629	1575870	78811.3	45467.3	4	8	t-test	E
YNL257C	SIP3	0.141034	0.448106	-440126	1037560	1658390	222826	105614	4	8	t-test	E
YHR061C	GIC1	0.0139855	0.151351	-439545	969115	1580920	105291	85015.2	4	8	t-test	E
YGR071C	ENV11	0.0603437	0.3098	-438485	1131060	1761480	156989	72660	4	8	t-test	E
YDR485C	VPS72	1.06117e-06	0.000214003	-438042	365619	901939	15734.1	39746.8	4	8	t-test	E
YEL063C	CAN1	0.255009	0.582505	-436424	303477	830382	221981	319172	4	8	t-test	E
YDR493W	MZM1	0.000798127	0.025802	-434927	960417	1565980	41807.7	90189.3	4	8	t-test	E
YGR286C	BIO2	0.0410217	0.25105	-433903	1097870	1719090	138036	98777.5	4	8	t-test	E
YBR129C	OPY1	0.0386141	0.243488	-433876	1127690	1752530	130294	128116	4	8	t-test	E
YDL222C	FMP45	0.0210065	0.184187	-433418	1028350	1640520	104843	35106.1	4	8	t-test	E
YLR095C	IOC2	0.00401695	0.0739643	-431887	910170	1506170	79524.6	76402.8	4	8	t-test	E
YHR116W	COX23	0.0117303	0.142204	-431637	496715	1041880	96678.9	59744.8	4	8	t-test	E
YLR085C	ARP6	9.08363e-05	0.00557524	-429720	385504	914915	41406.1	59535.8	4	8	t-test	E
YNR049C	MSO1	0.027176	0.208911	-429663	939312	1536380	120422	104877	4	8	t-test	E
YBR277C	YBR277C	0.0992515	0.390186	-429583	1154620	1777930	186052	72976	4	8	t-test	E
YDR126W	SWF1	0.00489863	0.0836112	-427816	477085	1015560	34354.2	120385	4	8	t-test	E
YML041C	VPS71	2.58512e-06	0.000456167	-427755	399493	928411	6782.54	37673.6	4	8	t-test	E
YPR140W	TAZ1	0.00167455	0.0427212	-423520	1276230	1907610	65968.4	73907.4	4	8	t-test	E
YBR083W	TEC1	0.0546069	0.291995	-421102	1206860	1827040	139929	134698	4	8	t-test	E
YBR208C	DUR1	0.0165765	0.162128	-419599	1331280	1965000	104630	85182.4	4	8	t-test	E
YFL042C	YFL042C	0.0240467	0.19982	-419412	1026960	1623250	106268	35932	4	8	t-test	E
YHL034C	SBP1	0.0780767	0.347327	-419066	846775	1420640	161252	130671	4	8	t-test	E
YLR134W	PDC5	0.00170503	0.0432383	-419002	1046240	1644420	65824.7	70867	4	8	t-test	E
YAL011W	SWC3	0.00197596	0.0478181	-417623	561807	1099200	67488.2	62270.8	4	8	t-test	E
YHR001W-A	QCR10	0.0294326	0.217664	-417437	1077050	1677250	120663	80886.7	4	8	t-test	E
YER098W	UBP9	0.0122357	0.14434	-417190	938673	1521670	94760.7	59762.3	4	8	t-test	E
YNR013C	PHO91	0.023901	0.19982	-416500	1136910	1743370	111964	62873.6	4	8	t-test	E
YNL089C	YNL089C	0.052698	0.286123	-416038	1067030	1664430	107772	174640	4	8	t-test	E
YHR077C	NMD2	6.25217e-15	1.3239e-11	-415965	969694	1555110	31386.9	29125.4	28	56	t-test	E
