R package version: 0.0-43
Summary type: mean
Test type: t-test
x-axis treatment: 20
x-axis medium: SDM_rhl_CNGT
x-axis screen ID: cSGA
x-axis screen name: cSGA
x-axis libraries: Boone Standard SDL
x-axis client: MS
x-axis user: SGA
x-axis date: 2009
x-axis PI: DAL
x-axis condition: 
x-axis inoculation type: DIL
x-axis fitness definition: K
y-axis treatment: 20
y-axis medium: SDM_rhl_CNGHT
y-axis screen ID: bir1-17
y-axis screen name: bir1-17
y-axis libraries: 
y-axis client: MS
y-axis user: AC
y-axis date: 2010
y-axis PI: DAL
y-axis condition: 
y-axis inoculation type: DIL
y-axis fitness definition: K
#########################################################
ORF	Gene	P	Q	GIS	QueryFitnessSummary	ControlFitnessSummary	QuerySE	ControlSE	QueryCount	ControlCount	TestType	Type
YDL224C	WHI4	0.00194054	0.0513636	-200403	610483	786586	32308.2	28626.1	4	8	t-test	E
YPR023C	EAF3	7.39947e-05	0.00559585	-200041	437778	618706	18996.1	15543	4	8	t-test	E
YBR104W	YMC2	0.00204873	0.0529046	-199640	436099	616688	28409.5	37755.9	4	8	t-test	E
YDR305C	HNT2	0.0042351	0.0763218	-199133	550247	726922	31918.6	42139.4	4	8	t-test	E
YIL058W	YIL058W	0.00449898	0.0793882	-198596	387314	568353	30272.2	43936	4	8	t-test	E
YGL063W	PUS2	0.0249845	0.208201	-198309	480687	658648	53339.2	23148.1	4	8	t-test	E
YDL001W	RMD1	0.00914226	0.124881	-197719	479739	657157	39038.5	44766.8	4	8	t-test	E
YKL208W	CBT1	0.000454115	0.0191775	-197634	319781	501909	24705.5	19347.4	4	8	t-test	E
YMR063W	RIM9	0.000399624	0.0178148	-197306	365446	545888	24137.8	26472.3	4	8	t-test	E
YNL286W	CUS2	0.050714	0.289501	-195243	477969	653038	66376.5	38807	4	8	t-test	E
YPL226W	NEW1	0.0547128	0.299632	-194646	10140.5	198649	2909.12	81959.1	4	8	t-test	E
YNL162W	RPL42A	0.00021031	0.0114187	-193227	285910	464778	21523.8	17491.9	4	8	t-test	E
YNR049C	MSO1	0.0135485	0.154242	-192883	444448	618231	42626.2	44838.4	4	8	t-test	E
YHL041W	YHL041W	0.00245659	0.0565416	-192834	491747	664066	10887.9	41405.9	4	8	t-test	E
YML072C	TCB3	0.016674	0.175222	-192327	548454	718582	46448	21881.5	4	8	t-test	E
YBR178W	YBR178W	0.00797426	0.113783	-191777	595455	763641	39483.9	22621.1	4	8	t-test	E
YDL076C	RXT3	0.00284592	0.0612955	-191461	492939	663890	28890.5	37893.8	4	8	t-test	E
YBR222C	PCS60	0.00315527	0.0645467	-191278	530694	700337	33603.6	25644.4	4	8	t-test	E
YHR077C	NMD2	1.06874e-16	2.26306e-13	-190957	443603	615543	12810.8	11437.1	28	56	t-test	E
YER153C	PET122	3.23853e-05	0.00304782	-189491	223707	400815	14181.7	21845.9	4	8	t-test	E
YDR485C	VPS72	2.98768e-05	0.00287564	-187737	204901	380872	13389.1	21665.1	4	8	t-test	E
YBR084W	MIS1	0.0311551	0.231883	-187239	359691	530540	54886.8	29954.6	4	8	t-test	E
YNL333W	SNZ2	0.00953809	0.129467	-186933	532075	697462	27968.8	49476.7	4	8	t-test	E
YKR016W	MIC60	0.000218465	0.0117114	-185870	140144	316244	20073.1	24832.4	4	8	t-test	E
YOL013W-A	YOL013W-A	0.0689305	0.334772	-185562	375641	544385	65161.6	57134.8	4	8	t-test	E
YNL257C	SIP3	0.122229	0.416779	-185018	479698	644796	87776.2	35964.1	4	8	t-test	E
YBR150C	TBS1	0.0115435	0.141713	-184967	479074	644142	42164.3	33875.9	4	8	t-test	E
YPL137C	GIP3	0.00289228	0.0612955	-184679	417367	584004	31268	31255.3	4	8	t-test	E
YBR182C	SMP1	0.0349857	0.243691	-184611	457834	623193	55552.2	26275	4	8	t-test	E
YDR254W	CHL4	0.00136588	0.041318	-183879	503796	667067	24396.9	12663.5	4	8	t-test	E
YKR034W	DAL80	0.00409906	0.0748256	-182727	452388	616082	33091	21400.1	4	8	t-test	E
YBR223C	TDP1	0.00321153	0.0650758	-181950	514281	675367	31461.8	20881.1	4	8	t-test	E
YMR080C	NAM7	0.0115202	0.141713	-181122	397378	561164	39943.6	20023.5	4	8	t-test	E
YGR286C	BIO2	0.0502013	0.289501	-180188	510787	670268	60609.2	40359.1	4	8	t-test	E
YHR116W	COX23	0.0113426	0.141699	-180085	240979	408446	39660.9	20189.9	4	8	t-test	E
YPR020W	ATP20	0.00168609	0.0482472	-179882	240588	407870	4941.2	35673	4	8	t-test	E
YPR140W	TAZ1	0.0028572	0.0612955	-179620	585440	742133	31052.7	24918.5	4	8	t-test	E
YOL064C	MET22	0.0731446	0.337716	-179374	5644.07	179474	971.223	82591.7	4	8	t-test	E
YBR221C	PDB1	0.00227176	0.0546839	-179138	371665	534297	11929.9	38104.7	4	8	t-test	E
YHR061C	GIC1	0.0153493	0.166209	-178544	469061	628198	43188.6	35546.9	4	8	t-test	E
YJL078C	PRY3	0.0499985	0.289381	-178397	465288	624395	60392.2	34985.5	4	8	t-test	E
YLR134W	PDC5	0.00140131	0.0420889	-178130	482533	640864	25800.7	29404.4	4	8	t-test	E
YDR126W	SWF1	0.0083589	0.117608	-177447	258463	422847	14572.1	47711.4	4	8	t-test	E
YOL119C	MCH4	0.0664273	0.328644	-176807	564101	718705	65649.2	27085.1	4	8	t-test	E
YJL192C	SOP4	0.0558123	0.300032	-176121	482195	638588	61161.3	23406.6	4	8	t-test	E
YPR046W	MCM16	0.00317018	0.0645467	-175793	489821	645668	20080.6	38984.5	4	8	t-test	E
YCR102W-A	YCR102W-A	0.00311288	0.0639954	-175523	465689	621997	26112.7	35903.5	4	8	t-test	E
YEL063C	CAN1	0.294854	0.617934	-175491	149736	315481	101471	117780	4	8	t-test	E
YJR133W	XPT1	0.023468	0.201188	-173955	448057	603371	46865.8	24526.9	4	8	t-test	E
YPL004C	LSP1	0.0145804	0.160147	-173907	550582	702778	19718.1	52020.6	4	8	t-test	E
YBR212W	NGR1	0.00824603	0.116757	-173498	558999	710547	33763.1	38318.5	4	8	t-test	E
YIL040W	APQ12	0.361528	0.670346	-172985	137829	301500	134691	112644	4	8	t-test	E
YCR033W	SNT1	0.0286088	0.221092	-172511	144100	307123	19233.9	60355.6	4	8	t-test	E
YNL089C	YNL089C	0.0716246	0.337637	-172426	512755	664649	45699.7	70186.5	4	8	t-test	E
YDR493W	MZM1	0.00162565	0.0468342	-171955	467532	620324	13646.5	34730.7	4	8	t-test	E
YML041C	VPS71	1.73517e-05	0.00197385	-171699	232629	392211	7394.8	18505.2	4	8	t-test	E
YKR028W	SAP190	0.0145967	0.160147	-171295	190478	350931	14211.5	51631.1	4	8	t-test	E
YHL047C	ARN2	0.0628971	0.320955	-169902	555639	703799	60955.6	42495.5	4	8	t-test	E
YAL011W	SWC3	0.00191354	0.051245	-167863	292665	446727	26917.4	24738.3	4	8	t-test	E
YJL128C	PBS2	0.00345274	0.0681123	-165785	499611	645455	27905.7	31163.1	4	8	t-test	E
YOR298C-A	MBF1	0.0366742	0.250105	-165670	489744	635773	49918	39065.7	4	8	t-test	E
YBR074W	PFF1	4.25005e-05	0.00374979	-165380	580117	723157	8626.23	20111.1	4	8	t-test	E
YIR023W	DAL81	0.0791348	0.3491	-165246	104911	262061	15560.2	77506.2	4	8	t-test	E
YGR157W	CHO2	0.0103713	0.13648	-165129	12675.6	172476	4153.89	46185.6	4	8	t-test	E
YGL144C	ROG1	0.0161209	0.17068	-164956	594615	736809	40594.7	31798.5	4	8	t-test	E
YLR038C	COX12	0.000490316	0.0197761	-163904	175032	328779	20341.6	23335.3	4	8	t-test	E
YER089C	PTC2	0.0265208	0.212834	-163473	591672	732515	45929.9	27239.1	4	8	t-test	E
YLR418C	CDC73	0.000467299	0.0191891	-163413	268234	418711	20464.5	22326.8	4	8	t-test	E
YBR206W	YBR206W	0.000975749	0.032876	-163353	659896	798579	16017.2	30165.4	4	8	t-test	E
YER098W	UBP9	0.0127738	0.148618	-162885	445823	590467	38188.2	26052.2	4	8	t-test	E
YGR071C	ENV11	0.0767419	0.345692	-162780	536344	678173	63861.3	27468.5	4	8	t-test	E
YLR193C	UPS1	0.000277594	0.0138307	-162771	89202	244422	8732.7	25126.7	4	8	t-test	E
YLR095C	IOC2	0.01013	0.134484	-161677	440746	584371	35883.7	28433.2	4	8	t-test	E
YHL034C	SBP1	0.129043	0.42562	-161401	418591	562611	75215.3	51161.8	4	8	t-test	E
