R package version: 0.0-43
Summary type: median
Test type: wilcoxon
x-axis treatment: 27
x-axis medium: SDM_rhl_CNGT
x-axis screen ID: cSGA
x-axis screen name: cSGA
x-axis libraries: Boone Standard SDL
x-axis client: MS
x-axis user: SGA
x-axis date: 2009
x-axis PI: DAL
x-axis condition: 
x-axis inoculation type: DIL
x-axis fitness definition: K
y-axis treatment: 27
y-axis medium: SDM_rhl_CNGHT
y-axis screen ID: bir1-17
y-axis screen name: bir1-17
y-axis libraries: 
y-axis client: MS
y-axis user: AC
y-axis date: 2010
y-axis PI: DAL
y-axis condition: 
y-axis inoculation type: DIL
y-axis fitness definition: K
#########################################################
ORF	Gene	P	Q	GIS	QueryFitnessSummary	ControlFitnessSummary	QuerySE	ControlSE	QueryCount	ControlCount	TestType	Type
YGL045W	RIM8	0.0040404	0.130619	-188581	461065	587282	48495	36942	4	8	wilcoxon	E
YOR125C	CAT5	0.0040404	0.130619	-188267	411309	539797	35248.4	22833.4	4	8	wilcoxon	E
YDR392W	SPT3	0.0040404	0.130619	-187804	207481	365544	16854.4	24571.1	4	8	wilcoxon	E
YNL257C	SIP3	0.0282828	0.341247	-187483	638015	747087	71130.5	40635	4	8	wilcoxon	E
YKR028W	SAP190	0.0161616	0.265289	-187330	445167	581030	35918.2	29448.2	4	8	wilcoxon	E
YPR155C	NCA2	0.109091	0.535963	-187092	595058	736330	51305.8	91769.2	4	8	wilcoxon	E
YOR302W	YOR302W	0.20194	0.652438	-186994	1201.5	168979	492.419	66403.6	4	8	wilcoxon	E
YER153C	PET122	0.0040404	0.130619	-186546	446333	578058	7838.92	25569.5	4	8	wilcoxon	E
YJR145C	RPS4A	0.0161616	0.265289	-185413	521657	649190	42150.2	27206	4	8	wilcoxon	E
YBR201W	DER1	0.0040404	0.130619	-185335	727419	833689	20512.1	18012.1	4	8	wilcoxon	E
YNL162W	RPL42A	0.0040404	0.130619	-184756	417551	554863	19410.6	20851.2	4	8	wilcoxon	E
YGR231C	PHB2	2.46639e-09	5.22257e-06	-184414	573906	695044	20728.3	11379.7	28	56	wilcoxon	E
YBR210W	ERV15	0.00808081	0.18399	-181990	585950	724118	33637.1	21964.7	4	8	wilcoxon	E
YBR182C	SMP1	0.0161616	0.265289	-181519	557039	673208	37378.1	30209.4	4	8	wilcoxon	E
YDL184C	RPL41A	0.214141	0.652438	-179083	606970	677924	100277	23096.1	4	8	wilcoxon	E
YDR388W	RVS167	0.0040404	0.130619	-178360	407958	525801	15705.1	20713.6	4	8	wilcoxon	E
YDL076C	RXT3	0.0040404	0.130619	-177921	629634	754435	17394.1	24937.6	4	8	wilcoxon	E
YKL208W	CBT1	0.0040404	0.130619	-175699	483515	595376	25713.4	21984.4	4	8	wilcoxon	E
YML022W	APT1	0.282828	0.70499	-175164	525993	657445	89841.6	41001.7	4	8	wilcoxon	E
YLL009C	COX17	0.214141	0.652438	-175143	353812	499928	19663.4	83959	4	8	wilcoxon	E
YOR350C	MNE1	0.00808081	0.18399	-174632	437751	556372	10853.3	30556.1	4	8	wilcoxon	E
YGR058W	PEF1	0.0040404	0.130619	-174558	440378	564506	30265.6	36538.1	4	8	wilcoxon	E
YNL294C	RIM21	0.0040404	0.130619	-173904	476620	592267	10141.2	18662.6	4	8	wilcoxon	E
YGL115W	SNF4	0.0040404	0.130619	-173688	628887	725792	9666.99	30211.2	4	8	wilcoxon	E
YPR060C	ARO7	0.109091	0.535963	-172441	258611	393713	20256.5	44888	4	8	wilcoxon	E
YER184C	YER184C	0.0161616	0.265289	-172255	717439	814855	14566	27839.3	4	8	wilcoxon	E
YOR054C	VHS3	0.109091	0.535963	-171679	498945	617079	20323.8	57074.4	4	8	wilcoxon	E
YLR038C	COX12	0.00808081	0.18399	-171032	379266	506743	17688.6	26611.6	4	8	wilcoxon	E
YJR126C	VPS70	0.0161616	0.265289	-170052	505920	644708	38065.4	30597.3	4	8	wilcoxon	E
YIL058W	YIL058W	0.0484848	0.412316	-169155	559303	689713	32811	42806.1	4	8	wilcoxon	E
YGL063W	PUS2	0.0282828	0.341247	-168680	623068	725267	46182.6	24323.1	4	8	wilcoxon	E
YOR066W	MSA1	0.214141	0.652438	-168404	648290	705285	64129.1	34033.2	4	8	wilcoxon	E
YNL286W	CUS2	0.0484848	0.412316	-167101	628385	742704	30733.2	31818.9	4	8	wilcoxon	E
YPR023C	EAF3	0.0040404	0.130619	-166955	529255	639322	24274.4	20340.4	4	8	wilcoxon	E
YOR065W	CYT1	0.0161616	0.265289	-166423	357806	467985	29980.3	41938.1	4	8	wilcoxon	E
YER181C	YER181C	0.0282828	0.341247	-165828	608421	685598	29895	35513.5	4	8	wilcoxon	E
YBR177C	EHT1	0.0282828	0.341247	-165139	668165	785594	39430.3	25134.8	4	8	wilcoxon	E
YNL097C	PHO23	0.0282828	0.341247	-164650	611846	745488	43374.9	33350.4	4	8	wilcoxon	E
