R package version: 0.0-43
Summary type: mean
Test type: t-test
x-axis treatment: 20
x-axis medium: SDM_rhl_CNGT
x-axis screen ID: cSGA
x-axis screen name: cSGA
x-axis libraries: Boone Standard SDL
x-axis client: MS
x-axis user: SGA
x-axis date: 2009
x-axis PI: DAL
x-axis condition: 
x-axis inoculation type: DIL
x-axis fitness definition: MDP
y-axis treatment: 20
y-axis medium: SDM_rhl_CNGHT
y-axis screen ID: bir1-17
y-axis screen name: bir1-17
y-axis libraries: 
y-axis client: MS
y-axis user: AC
y-axis date: 2010
y-axis PI: DAL
y-axis condition: 
y-axis inoculation type: DIL
y-axis fitness definition: MDP
#########################################################
ORF	Gene	P	Q	GIS	QueryFitnessSummary	ControlFitnessSummary	QuerySE	ControlSE	QueryCount	ControlCount	TestType	Type
YNL294C	RIM21	1.89538e-05	0.003956	-1.08652	12.9131	12.4554	0.0663351	0.036713	4	8	t-test	E
YPR141C	KAR3	0.59782	0.807721	-1.04138	6.55417	6.75768	0.814198	1.53457	4	8	t-test	E
YDR334W	SWR1	0.000298495	0.0192188	-1.03126	12.4256	11.9724	0.120133	0.0859635	4	8	t-test	E
YMR206W	YMR206W	0.068486	0.311517	-1.01961	13.0249	12.4953	0.536864	0.0212058	28	56	t-test	E
YPR069C	SPE3	0.00273208	0.0553605	-1.00843	8.92009	8.83331	0.157117	0.175897	4	8	t-test	E
YOR350C	MNE1	0.000107035	0.0116991	-1.00034	12.1283	11.6804	0.102579	0.102656	4	8	t-test	E
YMR243C	ZRC1	0.000317228	0.0194914	-0.977591	12.9691	12.4083	0.114357	0.0802703	4	8	t-test	E
YDR116C	MRPL1	0.0151549	0.142942	-0.971902	11.0447	10.6911	0.233824	0.179559	4	8	t-test	E
YPR052C	NHP6A	3.05541e-09	3.23491e-06	-0.948467	13.2811	12.6599	0.0282769	0.0353003	4	8	t-test	E
YKL087C	CYT2	6.82395e-06	0.00206424	-0.939576	12.5941	12.0408	0.0661193	0.0549397	4	8	t-test	E
YLR055C	SPT8	3.92283e-05	0.00664527	-0.939179	12.3148	11.7919	0.0850359	0.0768728	4	8	t-test	E
YMR115W	FMP24	0.0100989	0.113145	-0.930803	12.4098	11.869	0.206756	0.129611	4	8	t-test	E
YBR194W	AIM4	0.107751	0.39069	-0.912041	10.367	10.0349	0.40911	0.17282	4	8	t-test	E
YPL017C	IRC15	0.000648884	0.0269414	-0.910937	13.064	12.4333	0.104203	0.0514277	4	8	t-test	E
YLR038C	COX12	0.00837418	0.103626	-0.905124	11.9565	11.4428	0.189798	0.103794	4	8	t-test	E
YPL139C	UME1	0.00083602	0.0310574	-0.904028	13.0904	12.4507	0.111874	0.0579754	4	8	t-test	E
YDR485C	VPS72	0.000111062	0.0117586	-0.90212	12.2091	11.6649	0.0938109	0.080781	4	8	t-test	E
YLR056W	ERG3	0.0359184	0.226335	-0.89998	11.11	10.6851	0.129645	0.302122	4	8	t-test	E
YPL183W-A	RTC6	0.00050315	0.0233118	-0.898512	11.937	11.4196	0.106795	0.0632574	4	8	t-test	E
YDL119C	YDL119C	0.0319047	0.21529	-0.894879	12.8265	12.2077	0.2468	0.0573698	4	8	t-test	E
YHR116W	COX23	0.0337276	0.221096	-0.884003	12.3868	11.8069	0.258529	0.0925439	4	8	t-test	E
YCR033W	SNT1	0.0363856	0.227579	-0.877318	11.6695	11.1628	0.201149	0.269162	4	8	t-test	E
YKR019C	IRS4	0.0367767	0.228707	-0.864132	12.5017	11.8915	0.254209	0.204391	4	8	t-test	E
YOR065W	CYT1	0.0210187	0.171842	-0.858711	12.053	11.4874	0.226827	0.126477	4	8	t-test	E
YER153C	PET122	9.80733e-05	0.0115372	-0.856949	12.3368	11.7383	0.0875271	0.083331	4	8	t-test	E
YDR058C	TGL2	0.00122621	0.0365328	-0.850488	12.7984	12.1433	0.110445	0.0529388	4	8	t-test	E
YMR154C	RIM13	0.00121374	0.0364553	-0.823286	13.128	12.4123	0.115083	0.0664273	4	8	t-test	E
YPL174C	NIP100	0.000204049	0.0165963	-0.818177	11.7365	11.1697	0.0886895	0.0617484	4	8	t-test	E
YOR017W	PET127	0.000718192	0.0281624	-0.813311	12.7489	12.0662	0.104255	0.0628743	4	8	t-test	E
YGR072W	UPF3	0.011258	0.120399	-0.798309	12.9199	12.205	0.17094	0.0695642	4	8	t-test	E
YNL169C	PSD1	0.0224361	0.176283	-0.796587	11.2424	10.711	0.079376	0.241833	4	8	t-test	E
YPL098C	MGR2	0.000131926	0.0126978	-0.792895	11.941	11.3292	0.0594401	0.102425	4	8	t-test	E
YDR336W	YDR336W	6.65253e-06	0.00206424	-0.790313	13.0225	12.2891	0.0573004	0.0569307	4	8	t-test	E
YML041C	VPS71	2.04111e-05	0.003956	-0.785474	12.3991	11.7302	0.0470965	0.0806351	4	8	t-test	E
YML090W	YML090W	0.00013802	0.0129227	-0.782257	13.1052	12.3555	0.0800727	0.0896446	4	8	t-test	E
YPR060C	ARO7	0.221478	0.530374	-0.780928	10.027	9.61573	0.109703	0.511813	4	8	t-test	E
YML013W	SEL1	0.660882	0.838728	-0.779717	10.1577	9.73093	0.542765	1.44739	4	8	t-test	E
YNL162W	RPL42A	0.00158969	0.0423417	-0.778488	12.6865	11.9796	0.109906	0.0560178	4	8	t-test	E
YLR255C	YLR255C	0.000405866	0.0215198	-0.77496	12.9155	12.1803	0.0906055	0.0566371	4	8	t-test	E
YKR028W	SAP190	0.0172161	0.153495	-0.771014	12.1007	11.4519	0.109104	0.215942	4	8	t-test	E
YFR011C	MIC19	0.000739379	0.0287272	-0.76763	13.0266	12.2726	0.0759444	0.0267317	4	8	t-test	E
YDL118W	YDL118W	0.00708253	0.093701	-0.76415	13.0062	12.2513	0.15664	0.0966331	4	8	t-test	E
YML013C-A	YML013C-A	0.0567321	0.284317	-0.764148	11.8472	11.2202	0.142608	0.285232	4	8	t-test	E
YOR043W	WHI2	0.021368	0.173692	-0.755741	12.9045	12.1534	0.199294	0.139259	4	8	t-test	E
YHR191C	CTF8	0.0166363	0.151191	-0.750725	11.9969	11.3414	0.181447	0.0791501	4	8	t-test	E
YDR127W	ARO1	0.354967	0.643797	-0.747006	10.0819	9.6344	0.618785	0.365459	4	8	t-test	E
YPR020W	ATP20	0.00132862	0.038277	-0.745447	12.449	11.739	0.0298631	0.131368	4	8	t-test	E
YKL208W	CBT1	0.00156291	0.0422945	-0.742061	12.8475	12.0905	0.111669	0.0695625	4	8	t-test	E
YHL023C	NPR3	0.0150181	0.142372	-0.74197	12.015	11.3498	0.180607	0.109285	4	8	t-test	E
YDR290W	YDR290W	0.00599504	0.0850003	-0.735939	11.7345	11.0948	0.105115	0.163002	4	8	t-test	E
YIR023W	DAL81	0.259733	0.572007	-0.735526	11.193	10.6127	0.252794	0.496499	4	8	t-test	E
YDL033C	SLM3	0.634233	0.824365	-0.731083	7.96724	7.73881	0.762793	1.13832	4	8	t-test	E
YBR092C	PHO3	0.00426667	0.0695398	-0.729958	13.4617	12.6262	0.131951	0.0743233	4	8	t-test	E
YHR178W	STB5	0.757246	0.893849	-0.7249	6.3381	6.28389	0.768439	1.90173	4	8	t-test	E
YOR125C	CAT5	0.00232446	0.0510057	-0.72407	12.528	11.7902	0.115553	0.0665639	4	8	t-test	E
YOR299W	BUD7	0.0187174	0.161114	-0.720399	13.1393	12.3309	0.178238	0.0724433	4	8	t-test	E
YOR054C	VHS3	0.00593408	0.0846156	-0.711395	13.0006	12.1994	0.0680614	0.164008	4	8	t-test	E
YMR063W	RIM9	0.00109785	0.0349578	-0.698463	13.0428	12.2255	0.101252	0.0716022	4	8	t-test	E
YLR085C	ARP6	0.00091502	0.031505	-0.693125	12.5034	11.7408	0.094218	0.098556	4	8	t-test	E
YBR084W	MIS1	0.0515684	0.270622	-0.690408	12.9761	12.159	0.232135	0.0764641	4	8	t-test	E
YGR182C	YGR182C	0.00932669	0.107333	-0.686775	13.2357	12.3867	0.143434	0.066253	4	8	t-test	E
YJR135C	MCM22	1.68476e-08	1.42699e-05	-0.685585	13.2977	12.4408	0.0244346	0.0303872	4	8	t-test	E
YLR059C	REX2	0.00404733	0.0680176	-0.68227	13.1502	12.3066	0.108563	0.0409782	4	8	t-test	E
YPL180W	TCO89	0.764581	0.898326	-0.680509	7.97748	7.70292	1.12458	1.69333	4	8	t-test	E
YDR126W	SWF1	0.00780035	0.099802	-0.679825	12.5465	11.7674	0.0805757	0.1634	4	8	t-test	E
YMR078C	CTF18	0.111855	0.394465	-0.67955	11.0553	10.4404	0.309499	0.0859858	4	8	t-test	E
