R package version: 0.0-43
Summary type: mean
Test type: t-test
x-axis treatment: 27
x-axis medium: SDM_rhl_CNGT
x-axis screen ID: cSGA
x-axis screen name: cSGA
x-axis libraries: Boone Standard SDL
x-axis client: MS
x-axis user: SGA
x-axis date: 2009
x-axis PI: DAL
x-axis condition: 
x-axis inoculation type: DIL
x-axis fitness definition: MDR
y-axis treatment: 27
y-axis medium: SDM_rhl_CNGHT
y-axis screen ID: bir1-17
y-axis screen name: bir1-17
y-axis libraries: 
y-axis client: MS
y-axis user: AC
y-axis date: 2010
y-axis PI: DAL
y-axis condition: 
y-axis inoculation type: DIL
y-axis fitness definition: MDR
#########################################################
ORF	Gene	P	Q	GIS	QueryFitnessSummary	ControlFitnessSummary	QuerySE	ControlSE	QueryCount	ControlCount	TestType	Type
YBR056W	YBR056W	0.00365273	0.0544627	-1.00388	8.39814	9.18496	0.0788974	0.233444	4	8	t-test	E
YDR388W	RVS167	0.00150282	0.0394559	-0.996362	6.96052	7.77319	0.145573	0.167903	4	8	t-test	E
YKL032C	IXR1	0.00172502	0.0410217	-0.993251	6.95337	7.76316	0.145905	0.174628	4	8	t-test	E
YHL027W	RIM101	3.05912e-05	0.00223368	-0.989463	7.4626	8.25693	0.018753	0.106079	4	8	t-test	E
YBR121C	GRS1	0.00524686	0.0629403	-0.988896	7.8029	8.58883	0.0237593	0.242666	4	8	t-test	E
YBR209W	YBR209W	0.0117743	0.088237	-0.986746	8.16871	8.94409	0.179502	0.259998	4	8	t-test	E
YBR169C	SSE2	0.00953947	0.0797427	-0.983632	8.27043	9.04042	0.165616	0.253265	4	8	t-test	E
YDR532C	YDR532C	0.472913	0.637019	-0.982875	0.905404	1.84469	0.429283	1.20776	4	8	t-test	E
YBR145W	ADH5	0.0272797	0.133099	-0.976285	8.50399	9.26141	0.226102	0.294584	4	8	t-test	E
YGL045W	RIM8	0.00712358	0.0710746	-0.975341	7.5304	8.30938	0.200223	0.170474	4	8	t-test	E
YBR180W	DTR1	0.00930244	0.0786687	-0.971557	8.29292	9.05059	0.190816	0.22443	4	8	t-test	E
YDL036C	PUS9	0.000747018	0.0255536	-0.971523	8.17783	8.93813	0.0960434	0.172858	4	8	t-test	E
YBR129C	OPY1	0.0177096	0.109366	-0.969755	8.0852	8.84591	0.223271	0.245085	4	8	t-test	E
YBR199W	KTR4	0.0245699	0.129256	-0.96497	8.1519	8.90639	0.124544	0.325341	4	8	t-test	E
YGL127C	SOH1	5.66823e-06	0.000540018	-0.953649	6.05973	6.85147	0.0619171	0.0883521	4	8	t-test	E
YDL142C	CRD1	7.47194e-05	0.00472293	-0.953646	7.13882	7.90564	0.0911463	0.109419	4	8	t-test	E
YBR197C	YBR197C	0.00502305	0.0610729	-0.948527	8.12144	8.86057	0.169929	0.19163	4	8	t-test	E
YBR208C	DUR1	0.00655238	0.0681802	-0.936481	8.30171	9.02491	0.14536	0.226619	4	8	t-test	E
YBR073W	RDH54	0.00250947	0.0453568	-0.933001	7.98554	8.71265	0.128105	0.190272	4	8	t-test	E
YDL051W	LHP1	0.000408724	0.0178448	-0.932937	8.14177	8.8652	0.0971751	0.147816	4	8	t-test	E
YDL065C	PEX19	0.000461137	0.0191462	-0.932226	7.46273	8.20115	0.116384	0.128439	4	8	t-test	E
YBR128C	ATG14	0.0177154	0.109366	-0.928249	8.548	9.25748	0.174868	0.270422	4	8	t-test	E
YBR092C	PHO3	0.00140407	0.0381168	-0.925885	8.51166	9.21967	0.0609835	0.183582	4	8	t-test	E
YBR051W	YBR051W	0.00472929	0.0594924	-0.924981	8.42573	9.13484	0.10487	0.222528	4	8	t-test	E
YBR083W	TEC1	0.00272889	0.0471708	-0.923807	8.07247	8.78858	0.0258471	0.200868	4	8	t-test	E
YBR119W	MUD1	0.00347665	0.0537359	-0.922122	8.01324	8.72908	0.137927	0.194699	4	8	t-test	E
YIL011W	TIR3	0.379538	0.5583	-0.920388	0.537401	1.42413	0.179136	0.946677	4	8	t-test	E
YGR058W	PEF1	0.000167011	0.00959777	-0.916278	7.38252	8.10721	0.0464796	0.132682	4	8	t-test	E
YBR186W	PCH2	0.00435306	0.0570749	-0.915254	8.4103	9.11026	0.148124	0.195237	4	8	t-test	E
YCR087W	YCR087W	0.00221424	0.0444422	-0.912197	8.12038	8.82405	0.137792	0.16868	4	8	t-test	E
YBR069C	TAT1	0.00680644	0.0694585	-0.899719	8.30755	8.99471	0.0730537	0.234196	4	8	t-test	E
YBR126C	TPS1	0.00161977	0.04059	-0.896938	7.63833	8.33822	0.0513046	0.181188	4	8	t-test	E
YBR071W	YBR071W	0.00908009	0.0780003	-0.89608	8.13875	8.82624	0.124604	0.239527	4	8	t-test	E
YBR066C	NRG2	0.00213573	0.0436948	-0.894959	8.36693	9.04806	0.122635	0.176142	4	8	t-test	E
YGR105W	VMA21	0.641807	0.763712	-0.888266	5.14216	5.8912	1.628	0.687347	4	8	t-test	E
YDR244W	PEX5	0.00471017	0.0594924	-0.888079	7.19197	7.89351	0.16856	0.140187	4	8	t-test	E
YFR011C	MIC19	0.0211743	0.120205	-0.880572	7.75103	8.43233	0.229587	0.11671	4	8	t-test	E
YCL023C	YCL023C	0.00699741	0.0707256	-0.8791	8.08821	8.76028	0.142226	0.212689	4	8	t-test	E
YNL141W	AAH1	0.0677848	0.213911	-0.875381	5.03004	5.76908	0.0955548	0.392227	4	8	t-test	E
YIL153W	RRD1	0.00254105	0.0453568	-0.874483	7.61735	8.29579	0.142132	0.0897801	4	8	t-test	E
YBR219C	YBR219C	0.0229908	0.125796	-0.873544	8.47275	9.13052	0.209389	0.238201	4	8	t-test	E
YCR102W-A	YCR102W-A	0.00103736	0.0318351	-0.873449	7.95741	8.62698	0.121373	0.138036	4	8	t-test	E
YBR022W	POA1	0.000737271	0.0255536	-0.872514	8.18926	8.85257	0.10009	0.148783	4	8	t-test	E
YBR114W	RAD16	0.00361171	0.0542462	-0.870724	7.93411	8.60156	0.0559987	0.201682	4	8	t-test	E
YDL026W	YDL026W	0.000744959	0.0255536	-0.867915	8.30258	8.95878	0.0775831	0.156035	4	8	t-test	E
YBR194W	AIM4	0.271048	0.456054	-0.86733	4.59896	5.34009	0.445052	0.582173	4	8	t-test	E
YBR195C	MSI1	0.0074521	0.0715391	-0.866233	7.84421	8.50936	0.179757	0.150303	4	8	t-test	E
