R package version: 0.0-43
Summary type: median
Test type: wilcoxon
x-axis treatment: 20
x-axis medium: SDM_rhl_CNGT
x-axis screen ID: cSGA
x-axis screen name: cSGA
x-axis libraries: Boone Standard SDL
x-axis client: MS
x-axis user: SGA
x-axis date: 2009
x-axis PI: DAL
x-axis condition: 
x-axis inoculation type: DIL
x-axis fitness definition: MDP
y-axis treatment: 20
y-axis medium: SDM_rhl_CNGHT
y-axis screen ID: bir1-17
y-axis screen name: bir1-17
y-axis libraries: 
y-axis client: MS
y-axis user: AC
y-axis date: 2010
y-axis PI: DAL
y-axis condition: 
y-axis inoculation type: DIL
y-axis fitness definition: MDP
#########################################################
ORF	Gene	P	Q	GIS	QueryFitnessSummary	ControlFitnessSummary	QuerySE	ControlSE	QueryCount	ControlCount	TestType	Type
YOR030W	DFG16	0.0040404	0.0770771	-1.1526	12.7489	12.4775	0.0993558	0.0569156	4	8	wilcoxon	E
YGR188C	BUB1	0.0040404	0.0770771	-1.12324	11.0919	10.7556	0.203746	0.166935	4	8	wilcoxon	E
YGR122W	YGR122W	0.0040404	0.0770771	-1.11233	12.8188	12.4413	0.0393841	0.0282289	4	8	wilcoxon	E
YPL182C	YPL182C	0.0040404	0.0770771	-1.10214	12.9943	12.5795	0.0904828	0.0698105	4	8	wilcoxon	E
YPR069C	SPE3	0.0282828	0.233485	-1.05712	8.86041	8.90353	0.157117	0.175897	4	8	wilcoxon	E
YOR354C	MSC6	0.0040404	0.0770771	-1.04363	12.486	12.0097	0.118472	0.0517898	4	8	wilcoxon	E
YKR016W	MIC60	0.0040404	0.0770771	-1.03055	11.8418	11.427	0.249891	0.100594	4	8	wilcoxon	E
YGL045W	RIM8	0.0040404	0.0770771	-1.02889	12.8162	12.4346	0.12944	0.08464	4	8	wilcoxon	E
YDR334W	SWR1	0.0040404	0.0770771	-1.02706	12.4354	12.0646	0.120133	0.0859635	4	8	wilcoxon	E
YNL294C	RIM21	0.0040404	0.0770771	-1.01332	12.9054	12.4731	0.0663351	0.036713	4	8	wilcoxon	E
YLR056W	ERG3	0.0484848	0.295869	-0.978755	11.1006	10.8241	0.129645	0.302122	4	8	wilcoxon	E
YLR452C	SST2	0.214141	0.556374	-0.970383	12.0378	11.659	0.0721102	1.46812	4	8	wilcoxon	E
YOL012C	HTZ1	0.0727273	0.351598	-0.954705	9.3784	9.2629	0.142684	1.20814	4	8	wilcoxon	E
YBR194W	AIM4	0.109091	0.424242	-0.912136	10.2721	9.99322	0.40911	0.17282	4	8	wilcoxon	E
YMR243C	ZRC1	0.0040404	0.0770771	-0.900876	12.9639	12.4316	0.114357	0.0802703	4	8	wilcoxon	E
YJL175W	YJL175W	0.460606	0.760197	-0.889738	8.71682	8.87334	1.11319	1.29103	4	8	wilcoxon	E
YLR055C	SPT8	0.0040404	0.0770771	-0.886691	12.2962	11.7777	0.0850359	0.0768728	4	8	wilcoxon	E
YPL017C	IRC15	0.0040404	0.0770771	-0.881967	13.0226	12.4419	0.104203	0.0514277	4	8	wilcoxon	E
YLR089C	ALT1	0.349394	0.68777	-0.877303	9.25186	9.19969	0.237818	1.71968	4	8	wilcoxon	E
YPR052C	NHP6A	0.0040404	0.0770771	-0.872229	13.292	12.6442	0.0282769	0.0353003	4	8	wilcoxon	E
YOR350C	MNE1	0.0040404	0.0770771	-0.865556	12.105	11.6516	0.102579	0.102656	4	8	wilcoxon	E
YKL087C	CYT2	0.0040404	0.0770771	-0.861381	12.5589	12.0508	0.0661193	0.0549397	4	8	wilcoxon	E
YMR115W	FMP24	0.00808081	0.115226	-0.857425	12.4488	11.9043	0.206756	0.129611	4	8	wilcoxon	E
YLR038C	COX12	0.0040404	0.0770771	-0.853845	12.0931	11.4059	0.189798	0.103794	4	8	wilcoxon	E
YDR290W	YDR290W	0.109091	0.424242	-0.847828	11.7388	11.1765	0.105115	0.163002	4	8	wilcoxon	E
YDR116C	MRPL1	0.0282828	0.233485	-0.844797	10.9938	10.6088	0.233824	0.179559	4	8	wilcoxon	E
YOR054C	VHS3	0.0727273	0.351598	-0.840407	13.0622	12.3384	0.0680614	0.164008	4	8	wilcoxon	E
YIR023W	DAL81	0.460606	0.760197	-0.827955	11.3703	10.771	0.252794	0.496499	4	8	wilcoxon	E
YML013C-A	YML013C-A	0.109091	0.424242	-0.815721	11.89	11.2859	0.142608	0.285232	4	8	wilcoxon	E
YKR019C	IRS4	0.109091	0.424242	-0.810059	12.5172	11.8389	0.254209	0.204391	4	8	wilcoxon	E
YPL139C	UME1	0.0040404	0.0770771	-0.807531	13.1898	12.4355	0.111874	0.0579754	4	8	wilcoxon	E
YDR485C	VPS72	0.0040404	0.0770771	-0.805905	12.187	11.7163	0.0938109	0.080781	4	8	wilcoxon	E
YPR020W	ATP20	0.0040404	0.0770771	-0.802257	12.4607	11.8398	0.0298631	0.131368	4	8	wilcoxon	E
YOR106W	VAM3	0.569697	0.829951	-0.794008	11.7994	10.4594	0.551944	0.292299	4	8	wilcoxon	E
YPL183W-A	RTC6	0.0040404	0.0770771	-0.792782	11.9628	11.3941	0.106795	0.0632574	4	8	wilcoxon	E
YER153C	PET122	0.0040404	0.0770771	-0.789261	12.2723	11.8392	0.0875271	0.083331	4	8	wilcoxon	E
YMR154C	RIM13	0.0040404	0.0770771	-0.782821	13.0314	12.4184	0.115083	0.0664273	4	8	wilcoxon	E
YDR058C	TGL2	0.0040404	0.0770771	-0.769355	12.7966	12.1349	0.110445	0.0529388	4	8	wilcoxon	E
YOR017W	PET127	0.0040404	0.0770771	-0.769312	12.7986	12.0706	0.104255	0.0628743	4	8	wilcoxon	E
YDR127W	ARO1	0.367677	0.68777	-0.761923	9.64966	9.73054	0.618785	0.365459	4	8	wilcoxon	E
YHR116W	COX23	0.00808081	0.115226	-0.759356	12.4689	11.7677	0.258529	0.0925439	4	8	wilcoxon	E
YML090W	YML090W	0.0040404	0.0770771	-0.752007	13.0753	12.3904	0.0800727	0.0896446	4	8	wilcoxon	E
YHR191C	CTF8	0.0161616	0.17154	-0.751136	11.9397	11.3958	0.181447	0.0791501	4	8	wilcoxon	E
YML041C	VPS71	0.0040404	0.0770771	-0.74914	12.428	11.7643	0.0470965	0.0806351	4	8	wilcoxon	E
YDR336W	YDR336W	0.0040404	0.0770771	-0.742073	13.0151	12.3525	0.0573004	0.0569307	4	8	wilcoxon	E
YOR065W	CYT1	0.0161616	0.17154	-0.73345	12.1444	11.4593	0.226827	0.126477	4	8	wilcoxon	E
YGR072W	UPF3	0.0040404	0.0770771	-0.730859	12.9571	12.1862	0.17094	0.0695642	4	8	wilcoxon	E
YPL098C	MGR2	0.00808081	0.115226	-0.725065	11.9315	11.3319	0.0594401	0.102425	4	8	wilcoxon	E
YPL174C	NIP100	0.0040404	0.0770771	-0.723167	11.6866	11.1161	0.0886895	0.0617484	4	8	wilcoxon	E
YDL118W	YDL118W	0.00808081	0.115226	-0.71846	12.9887	12.2898	0.15664	0.0966331	4	8	wilcoxon	E
YLR255C	YLR255C	0.0040404	0.0770771	-0.718355	12.9664	12.1856	0.0906055	0.0566371	4	8	wilcoxon	E
YDL119C	YDL119C	0.0040404	0.0770771	-0.71292	12.9233	12.2137	0.2468	0.0573698	4	8	wilcoxon	E
YOR299W	BUD7	0.0161616	0.17154	-0.70968	13.0552	12.3064	0.178238	0.0724433	4	8	wilcoxon	E
YKL208W	CBT1	0.0040404	0.0770771	-0.700293	12.8486	12.1164	0.111669	0.0695625	4	8	wilcoxon	E
YNL169C	PSD1	0.109091	0.424242	-0.693014	11.235	10.6802	0.079376	0.241833	4	8	wilcoxon	E
YNL162W	RPL42A	0.0040404	0.0770771	-0.692138	12.7005	12.0231	0.109906	0.0560178	4	8	wilcoxon	E
YFR011C	MIC19	0.0040404	0.0770771	-0.682482	13.0401	12.2743	0.0759444	0.0267317	4	8	wilcoxon	E
YEL063C	CAN1	0.797516	0.945104	-0.679887	10.4813	10.9714	1.89379	2.18969	4	8	wilcoxon	E
YKR028W	SAP190	0.109091	0.424242	-0.675405	12.1131	11.3948	0.109104	0.215942	4	8	wilcoxon	E
YPR032W	SRO7	0.349394	0.68777	-0.67265	12.3931	11.4564	0.164294	1.9308	4	8	wilcoxon	E
YHL023C	NPR3	0.0161616	0.17154	-0.671008	11.9298	11.3415	0.180607	0.109285	4	8	wilcoxon	E
YCR033W	SNT1	0.153535	0.485966	-0.668655	11.7397	11.0132	0.201149	0.269162	4	8	wilcoxon	E
YLL042C	ATG10	0.00808081	0.115226	-0.661443	13.3423	12.5232	0.0625733	0.0926109	4	8	wilcoxon	E
YOR043W	WHI2	0.0484848	0.295869	-0.646504	12.821	12.144	0.199294	0.139259	4	8	wilcoxon	E
YLR085C	ARP6	0.00808081	0.115226	-0.645356	12.5065	11.7628	0.094218	0.098556	4	8	wilcoxon	E
YIL058W	YIL058W	0.0484848	0.295869	-0.639862	13.1416	12.3766	0.114909	0.14215	4	8	wilcoxon	E
YBR092C	PHO3	0.00808081	0.115226	-0.636042	13.4618	12.6073	0.131951	0.0743233	4	8	wilcoxon	E
YDR395W	SXM1	0.00808081	0.115226	-0.635873	13.3597	12.4906	0.0861108	0.0769407	4	8	wilcoxon	E
YDR126W	SWF1	0.0484848	0.295869	-0.634742	12.5186	11.7782	0.0805757	0.1634	4	8	wilcoxon	E
YMR063W	RIM9	0.0040404	0.0770771	-0.633892	13.1179	12.2801	0.101252	0.0716022	4	8	wilcoxon	E
YAL011W	SWC3	0.0161616	0.17154	-0.627617	12.6198	11.8951	0.123471	0.0903902	4	8	wilcoxon	E
YOR125C	CAT5	0.0040404	0.0770771	-0.627554	12.4859	11.8734	0.115553	0.0665639	4	8	wilcoxon	E
YGR132C	PHB1	0.00808081	0.115226	-0.624964	13.1225	12.2559	0.0785701	0.0834977	4	8	wilcoxon	E
YLR059C	REX2	0.0040404	0.0770771	-0.619645	13.1121	12.2889	0.108563	0.0409782	4	8	wilcoxon	E
YDR244W	PEX5	0.153535	0.485966	-0.619444	12.4081	11.5309	0.278305	0.097836	4	8	wilcoxon	E
YJR135C	MCM22	0.0040404	0.0770771	-0.616771	13.3044	12.457	0.0244346	0.0303872	4	8	wilcoxon	E
YDR245W	MNN10	0.808081	0.945104	-0.611369	9.9472	9.155	0.295592	0.644155	4	8	wilcoxon	E
YLL009C	COX17	0.20194	0.556374	-0.60803	11.842	11.19	0.140722	1.84262	4	8	wilcoxon	E
